     3000.2 FCI    1    1
    59    0    0    0    0    0    0    0
     4    0    0    0    0    0    0    0
     1    0    0    0    0    0    0    0
     2    0    0    0    0    0    0    0
    0.600000000000000D+01,
    0.000000000000000D+00,    0.000000000000000D+00,    0.000000000000000D+00,
 DENSITY      CHARGE           1    0    1    6    2
   -0.293850551187300D-17,    0.758385754649747D-19,    0.181593128841888D-19,
   -0.543974380413378D-20,    0.155711077381737D-18,   -0.451911848049407D-17,
    0.213287144060309D-17,   -0.257892340503420D-19,   -0.621273829936301D-18,
    0.839768247945782D-04,   -0.517485720852027D-18,   -0.645821259512360D-17,
   -0.155080327104975D-18,   -0.777380717995454D-18,    0.137930756934619D-18,
    0.774634615187964D-19,   -0.152868715195245D-19,   -0.241956629037501D-08,
   -0.575264782360834D-03,   -0.252366052535423D-04,   -0.234787891578321D-09,
   -0.545067649939538D-04,   -0.239114508265695D-05,    0.653603951530351D-09,
    0.141682065052056D-03,    0.621551769386623D-05,    0.580900524401146D-10,
    0.125765160831490D-04,    0.551720482206459D-06,   -0.108183461339583D-13,
   -0.538364529364738D-07,   -0.236168267215072D-08,    0.160111772091665D-10,
    0.118002183850515D-05,    0.517395938104693D-07,   -0.367218795324977D-18,
   -0.425213624959457D-16,   -0.256990221601668D-16,   -0.248986452367731D-17,
    0.155596916407723D-19,    0.552542414486198D-19,   -0.644334402929751D-16,
   -0.448883543021515D-16,   -0.361968187259923D-17,   -0.440922486549051D-18,
   -0.390122957539494D-20,   -0.347792082334469D-17,   -0.193822024149676D-17,
   -0.165502311022406D-18,   -0.293030057907042D-19,   -0.105246646325549D-18,
   -0.660113319809426D-17,   -0.530181709627733D-17,   -0.929892479737322D-18,
   -0.105732125046275D-17,    0.783553333328887D-09,    0.839357693496031D-04,
    0.141545187762739D-19,    0.395666948319748D-17,   -0.263463098986042D-19,
    0.221135730964559D-17,   -0.594988024716867D-19,   -0.482879376984056D-19,
    0.115680032604052D-20,   -0.294849417948494D-06,    0.154540066097455D-04,
   -0.704640823995498D-03,   -0.279372356333768D-07,    0.146429577179616D-05,
   -0.667644596775072D-04,    0.726154939101364D-07,   -0.380617422398696D-05,
    0.173545921736057D-03,    0.644580219299758D-08,   -0.337859849188187D-06,
    0.154048488017361D-04,   -0.276060064579477D-10,    0.144631099140042D-08,
   -0.659423626302545D-07,    0.604435545277318D-09,   -0.317115161462996D-07,
    0.144489645789639D-05,    0.222983761054023D-18,    0.299414125207544D-16,
    0.806224258784520D-17,   -0.345974377372419D-17,    0.695446964448620D-19,
    0.115032289968335D-17,    0.425845899907522D-16,    0.127736082567561D-16,
   -0.549803907042983D-17,   -0.399560667961078D-18,    0.358298020411021D-19,
    0.261514659119486D-17,    0.109855601853571D-18,   -0.425469904446436D-18,
   -0.213874568932342D-19,    0.484060410617827D-20,    0.495688845086211D-17,
    0.115471618720876D-16,    0.305791536330532D-17,    0.895010120023732D-18,
    0.145888786430956D-07,   -0.764680642549226D-06,    0.697223024764012D-04,
    0.133592790302565D-18,    0.181112216851855D-17,    0.207504763017627D-19,
   -0.357406431991689D-18,    0.826210873723054D-20,    0.755141837520915D-20,
   -0.318108724519062D-19,    0.267035652511995D-06,   -0.116068827141551D-07,
    0.300515090262152D-10,    0.254053556159204D-07,   -0.886532589039948D-09,
   -0.178431647604693D-11,   -0.657982201971701D-07,    0.276456115342530D-08,
   -0.535071626387534D-11,   -0.584666909959998D-08,    0.236083474655297D-09,
   -0.273283115882121D-12,    0.252788543855535D-10,   -0.336265824414809D-12,
   -0.135097815706850D-13,   -0.547421151574828D-09,    0.205874724551869D-10,
    0.888883043790485D-14,   -0.537232812227914D-19,    0.710547025803337D-17,
   -0.181958551575910D-16,   -0.258889219204052D-17,   -0.545622903471604D-18,
   -0.148162972562166D-18,    0.124062500578340D-16,   -0.406684985582401D-16,
   -0.572067177745178D-17,   -0.136027468276657D-17,   -0.520045366161987D-20,
    0.673951395596445D-18,   -0.159902933327312D-17,   -0.184247237057960D-18,
   -0.435525916181661D-19,   -0.253517381909567D-20,    0.828288395118283D-18,
   -0.291180234099997D-17,    0.270486052259523D-18,    0.217256229338738D-19,
   -0.132508948954625D-07,    0.505733040452425D-09,    0.235679610840164D-14,
    0.197828017375021D-03,   -0.252571002664890D-18,   -0.114986497159689D-17,
   -0.132662050362115D-19,    0.660771741779566D-19,    0.333916338567779D-20,
   -0.516328669393504D-20,    0.456707751246990D-20,   -0.199511583719757D-04,
    0.380591248391672D-06,    0.834717381715637D-08,   -0.189038420086865D-05,
    0.360671637822802D-07,    0.790745850867796D-09,    0.491377341709807D-05,
   -0.937403985352028D-07,   -0.205572153811990D-08,    0.436174666003201D-06,
   -0.832118699637586D-08,   -0.182469195042720D-09,   -0.186713140105329D-08,
    0.356303147888599D-10,    0.780839296783564D-12,    0.409251781381865D-07,
   -0.781164240351230D-09,   -0.170938237171680D-10,    0.101503908255986D-19,
   -0.178000955220567D-17,   -0.361834620816011D-17,    0.153019498288264D-17,
   -0.217723054688109D-19,    0.193287725642836D-19,   -0.272017967022446D-17,
   -0.712322801000714D-17,    0.239183787827097D-17,   -0.843413942879198D-19,
    0.621498846086570D-21,   -0.188951897194146D-18,   -0.322317203132634D-18,
    0.131778796111768D-18,   -0.429522471489682D-21,    0.383627339830476D-20,
   -0.231872152577317D-18,   -0.498847327604779D-18,    0.260387038943702D-18,
   -0.109522265693762D-19,   -0.148079153429845D-05,    0.282512425040521D-07,
   -0.101156494328406D-08,    0.191169997106655D-05,    0.126658103791325D-03,
   -0.938287398867453D-18,   -0.639593874261158D-17,   -0.121314265476047D-18,
    0.119872724670505D-17,   -0.297641078397629D-19,   -0.214902609270242D-19,
    0.820203960054748D-19,    0.883623129028160D-08,    0.268549155430550D-06,
   -0.171400618547795D-10,    0.105052283576791D-08,    0.253417298170769D-07,
    0.727576808038414D-12,   -0.227045301621665D-08,   -0.661110608564644D-07,
    0.352676047939145D-11,   -0.210855611455216D-09,   -0.586235991707193D-08,
    0.177483441653511D-12,    0.157688955867761D-11,    0.248442080235494D-10,
    0.504592510811392D-14,   -0.213578843977746D-10,   -0.551206316036731D-09,
    0.454965415066298D-13,    0.161910554255416D-18,   -0.204756785492899D-16,
   -0.152812951237510D-16,   -0.191054404973553D-16,   -0.413622076902496D-18,
    0.423281599325163D-18,   -0.354499544608835D-16,   -0.354822002769526D-16,
   -0.362733310207434D-16,   -0.116147168803433D-17,    0.171695312754257D-19,
   -0.201047852635330D-17,   -0.163967635147057D-17,   -0.170079981254914D-17,
   -0.391271149596061D-19,    0.231478344919600D-19,   -0.284100147925036D-17,
   -0.207633259410579D-17,   -0.852616467995272D-18,    0.177663162117864D-18,
   -0.505838902358388D-09,   -0.132503887010813D-07,   -0.112082191137572D-13,
   -0.251648331071506D-14,    0.364722560446293D-07,    0.197828017378780D-03,
   -0.778157184018004D-20,    0.330932419516231D-17,   -0.182007049936000D-19,
   -0.629842523514631D-19,   -0.446740407756775D-20,   -0.634075998030279D-21,
    0.188985992437386D-19,    0.380664865217375D-06,    0.199511164720023D-04,
    0.218655441095936D-06,    0.360627933392937D-07,    0.189038598010978D-05,
    0.207169715447356D-07,   -0.937535044883836D-07,   -0.491376478392423D-05,
   -0.538524915701088D-07,   -0.832185633636407D-08,   -0.436174231175221D-06,
   -0.478017263635651D-08,    0.355972315230111D-10,    0.186714377576840D-08,
    0.204610858744792D-10,   -0.781142094353027D-09,   -0.409250652664735D-07,
   -0.448045580412009D-09,   -0.575552134807171D-20,   -0.332982287589086D-17,
    0.188541068616891D-17,    0.454554808777394D-19,    0.218063912687326D-18,
   -0.539431460790404D-19,   -0.599161377036830D-17,    0.324850159271233D-17,
    0.416688738374836D-18,    0.427776383571863D-18,   -0.227863231460846D-20,
   -0.254167166936833D-18,    0.143314974484240D-18,    0.167351452897698D-19,
    0.169357032323372D-19,    0.587289815671935D-20,   -0.427235958706171D-18,
    0.539572138052296D-18,   -0.664991841620900D-19,    0.781154021642587D-19,
    0.282510094765175D-07,    0.148079173992016D-05,   -0.265010197637124D-07,
    0.364720714192721D-07,    0.344822690304889D-11,   -0.191169982788478D-05,
    0.126658109894457D-03,    0.113828530896039D-18,   -0.162144853674553D-17,
    0.620497389322551D-19,    0.692525966138044D-18,    0.646994145512194D-19,
   -0.978323804825730D-19,    0.288303693586211D-18,   -0.297136624700812D-03,
   -0.954805957407132D-09,    0.248706275271400D-06,   -0.611187357218041D-04,
   -0.278971299272814D-09,    0.511399775500799D-07,    0.496696955710500D-04,
    0.242493752030329D-09,   -0.415695814196194D-07,    0.668021574015062D-06,
    0.468808389236638D-11,   -0.559323394097545D-09,   -0.242690403226983D-06,
   -0.859780884538986D-12,    0.203059230242956D-09,    0.381923574264537D-05,
    0.212915267479406D-10,   -0.319457155649188D-08,    0.229210707941435D-18,
    0.359649684696581D-16,    0.542628320579753D-18,   -0.641054053362811D-18,
    0.289487599164238D-19,    0.402087901932811D-18,    0.523807171653322D-16,
    0.114801563281828D-17,   -0.928664301781511D-18,    0.886194239833855D-19,
    0.240445409978428D-20,    0.230824506444314D-17,    0.113409396577872D-19,
   -0.519858416071948D-19,   -0.960614601643131D-21,    0.130064581257729D-18,
    0.702240365873892D-17,    0.103398359434708D-17,   -0.195186440790096D-18,
   -0.383492414101939D-18,    0.258368136393860D-04,    0.245402235606539D-09,
    0.455216687454182D-08,   -0.413330442471737D-08,   -0.462071565986104D-06,
   -0.160668304098286D-09,    0.881571638602523D-08,    0.262485797164977D-04,
    0.333182155838493D-18,    0.801406430057402D-18,   -0.256224653549293D-18,
   -0.107812614391508D-17,    0.123634427971889D-18,    0.740873455880095D-19,
   -0.687223772395944D-19,   -0.176461674477550D-08,   -0.297065312795309D-03,
   -0.130364844373047D-04,   -0.281677535831608D-09,   -0.611040455741639D-04,
   -0.268051956540489D-05,    0.213031742648134D-09,    0.496577673948429D-04,
    0.217886558692242D-05,    0.143635328405675D-11,    0.667861386031287D-06,
    0.293152360097691D-07,   -0.136602698599032D-11,   -0.242632069439157D-06,
   -0.106437047457342D-07,    0.138510631107478D-10,    0.381831637139133D-05,
    0.167440163309197D-06,   -0.388106213433112D-18,    0.409686750339859D-16,
    0.169972063126440D-16,    0.170985523964073D-17,    0.149398206444896D-17,
   -0.324345558712329D-18,    0.590597993543118D-16,    0.231943548527491D-16,
    0.223460996540916D-17,    0.244480357694278D-17,   -0.763175341190216D-20,
    0.261242965846571D-17,    0.974133517361464D-18,    0.126063488326100D-18,
    0.493607123510298D-19,   -0.110703426206847D-18,    0.740850957153131D-17,
    0.293298294945139D-17,    0.583888737389151D-19,   -0.344947979289216D-18,
    0.243599789018882D-09,    0.258240029697984D-04,   -0.238605800047459D-06,
    0.154995938663561D-09,    0.881523235927709D-08,   -0.413617307224259D-08,
    0.462071377963581D-06,    0.225111209108188D-09,    0.262367852347474D-04,
   -0.365893314705662D-18,    0.419912620795192D-17,    0.438163806697718D-18,
    0.226177059339565D-17,   -0.103176928970173D-18,   -0.808894095512383D-19,
    0.232322985063825D-18,   -0.152197615630778D-06,    0.797862576296479D-05,
   -0.363955945613279D-03,   -0.313179624605142D-07,    0.164154459720985D-05,
   -0.748446172287719D-04,    0.254485038564492D-07,   -0.133384989936703D-05,
    0.608331874433773D-04,    0.342254471047841D-09,   -0.179347974180077D-07,
    0.818368494435143D-06,   -0.124344964517817D-09,    0.651829335654454D-08,
   -0.297191142529511D-06,    0.195771032658453D-08,   -0.102603531910334D-06,
    0.467579102041796D-05,    0.416098224887241D-18,   -0.948298468173595D-17,
   -0.106141371445989D-16,    0.226243983426688D-17,   -0.272041182739363D-19,
    0.131413118046455D-17,   -0.887704038348330D-17,   -0.179313927412006D-16,
    0.294753120324865D-17,   -0.403554218420119D-18,    0.219010137927518D-19,
   -0.760111483512080D-18,   -0.811336861302234D-18,    0.107199338723995D-18,
   -0.173944886306475D-19,    0.105703756329618D-18,   -0.554574576049932D-18,
    0.337494330973931D-17,    0.262500384916825D-17,    0.561309211690650D-18,
    0.455226234438750D-08,   -0.238605725958963D-06,    0.213889288141328D-04,
    0.153964267105437D-12,   -0.315644351897403D-09,    0.729398758127385D-13,
   -0.826960790082558D-08,    0.419111397095876D-08,   -0.219678565557116D-06,
    0.221535193167064D-04,   -0.358695330791420D-18,   -0.108195618414251D-16,
    0.993117120785595D-19,    0.107474572538248D-17,   -0.425100060028848D-19,
   -0.279194302561962D-19,    0.396893645701148D-19,    0.136814658819045D-06,
   -0.766519461778581D-08,    0.516761650665672D-10,    0.283709573098577D-07,
   -0.118013659240735D-08,    0.203933431393653D-11,   -0.232865266033072D-07,
    0.652852688367542D-09,    0.496490575072983D-11,   -0.318728234218795D-09,
    0.266256323713726D-11,    0.198695641438705D-12,    0.112386738432731D-09,
   -0.492263866447304D-11,    0.131718698490879D-13,   -0.181079633162928D-08,
    0.168010884506567D-10,    0.110474342498310D-11,    0.155556049101061D-18,
   -0.612501910803853D-17,    0.134862773349544D-16,    0.165821020043470D-16,
    0.226565891801861D-17,    0.245471392669132D-18,   -0.776409289464140D-17,
    0.150997573571655D-16,    0.270764704296710D-16,    0.370288331986666D-17,
    0.115979530583785D-19,   -0.383421664908381D-18,    0.753926938343493D-18,
    0.894548921987099D-18,    0.109212007837157D-18,    0.516008296923298D-19,
   -0.112336450448698D-17,    0.247537276424007D-17,    0.405111781261116D-17,
    0.585796825678459D-18,   -0.413199233778470D-08,    0.161908216011896D-09,
   -0.216649488037050D-12,    0.613632637811549D-04,    0.596531474832986D-06,
    0.378928533908350D-11,    0.113806893369199D-07,   -0.380304062379511D-08,
    0.147493294414701D-09,   -0.113248502620163D-12,    0.589576665477838D-04,
    0.186194096486994D-18,    0.607401400870823D-17,   -0.312742666236344D-19,
   -0.300408566928723D-18,    0.157391910038400D-19,    0.442608973656396D-20,
    0.317756625881568D-19,   -0.103027545078707D-04,    0.196510023455085D-06,
    0.431391382505570D-08,   -0.211919176464765D-05,    0.404282860544924D-07,
    0.886521067243299D-09,    0.172220877664769D-05,   -0.328626371348768D-07,
   -0.720603891356566D-09,    0.231623146673627D-07,   -0.442090813093433D-09,
   -0.969653255423852D-11,   -0.841489828551176D-08,    0.160535105858041D-09,
    0.352007281353840D-11,    0.132424691124667D-06,   -0.252769145736196D-08,
   -0.553266716181407D-10,   -0.626599567025190D-19,    0.168026509916960D-17,
    0.226729678683193D-18,    0.139278876137240D-18,    0.547258465931077D-18,
   -0.108027487648143D-18,    0.235851017116824D-17,   -0.106411697432759D-17,
    0.573911135976958D-18,    0.960963871107434D-18,   -0.579831180895762D-20,
    0.898694621551689D-19,    0.334550029506836D-19,   -0.422563955092572D-20,
    0.245756545901154D-19,   -0.195513231056309D-19,    0.305272320657727D-18,
   -0.804335297137273D-19,    0.928115377356325D-19,    0.128351781904927D-18,
   -0.462071536295661D-06,    0.881563265410537D-08,   -0.315661689876077D-09,
    0.596531415471011D-06,    0.391552360305472D-04,    0.113807941116640D-07,
   -0.262175515366344D-11,   -0.425429920659482D-06,    0.811623121034788D-08,
   -0.290623301319572D-09,    0.549222921170995D-06,    0.385108710336165D-04,
    0.392519774045049D-18,    0.479070585345066D-17,   -0.310219108106640D-19,
   -0.664633384713538D-18,    0.266234021803946D-19,    0.163470196647173D-19,
   -0.450097683126028D-19,    0.289166653151385D-08,    0.139759633569388D-06,
   -0.325778098137932D-10,    0.991346100609067D-09,    0.285183238189440D-07,
   -0.166422899147841D-11,   -0.111191461032166D-08,   -0.229460542401655D-07,
   -0.389544294374815D-11,   -0.210723666640721D-10,   -0.303068121157768D-09,
   -0.178410915052796D-12,    0.370006467851973D-11,    0.113509262703387D-09,
   -0.126638628189432D-13,   -0.118902027997394D-09,   -0.174415545644616D-08,
   -0.741648584365519D-12,   -0.323105795324959D-18,    0.741773527748989D-17,
    0.169102699703327D-16,    0.447750981888487D-16,    0.458741756076449D-17,
   -0.481299705962940D-18,    0.490574908516688D-17,    0.221400636769353D-16,
    0.684513041497266D-16,    0.771127948722875D-17,   -0.171299127819539D-19,
    0.544412584255944D-18,    0.741316796019369D-18,    0.250049129064608D-17,
    0.217791860200394D-18,   -0.833392135914453D-19,    0.627922818698400D-18,
    0.365812600039172D-17,    0.103046890067199D-16,    0.119755096162528D-17,
   -0.153729338973671D-09,   -0.413748368994062D-08,    0.150350866835959D-12,
   -0.378344470694892D-11,    0.113807139935259D-07,    0.613632637800751D-04,
   -0.596531477834532D-06,   -0.143119108181450D-09,   -0.381052770874549D-08,
    0.199817481047024D-12,    0.526356109570301D-14,    0.104780983619764D-07,
    0.589576665437229D-04,   -0.327580832138332D-18,   -0.139278810790182D-16,
    0.144591097917956D-18,    0.922793097873500D-18,   -0.429030527941187D-19,
   -0.262508261552825D-19,   -0.182570109456520D-19,    0.196636595334735D-06,
    0.103026748819474D-04,    0.112989482258688D-06,    0.404332814621125D-07,
    0.211918768780429D-05,    0.232238429136194D-07,   -0.328504763865821D-07,
   -0.172221831386946D-05,   -0.188815039356376D-07,   -0.441604183058359D-09,
   -0.231627510985468D-07,   -0.254130907099727D-09,    0.160567362690294D-09,
    0.841486729602403D-08,    0.922155892747464D-10,   -0.252498544327866D-08,
   -0.132426503815664D-06,   -0.145012719851898D-08,    0.175296212638000D-18,
    0.914627447983716D-17,    0.328745712879001D-17,   -0.210363971718308D-17,
    0.301897162865176D-19,    0.288589858894663D-18,    0.150473464999716D-16,
    0.614438498059145D-17,   -0.349612605331587D-17,    0.122328636498301D-18,
    0.136007296523696D-19,    0.480062546262805D-18,    0.142534271435852D-18,
   -0.977466007240104D-19,    0.246511243922935D-21,    0.593714189193623D-19,
    0.213073971922500D-17,    0.920121182463945D-18,   -0.526721354666579D-18,
    0.402946372228611D-19,    0.881574535702106D-08,    0.462071425924037D-06,
   -0.826960810447199D-08,    0.113812518478564D-07,   -0.701182908688971D-11,
   -0.596531500530335D-06,    0.391552288447821D-04,    0.811680108111825D-08,
    0.425429550302098D-06,   -0.761394047853428D-08,    0.104784871749774D-07,
   -0.999180166853996D-11,   -0.549223079449118D-06,    0.385108552110178D-04,
 DENSITY      SPIN             2    0    1    6    2
   -0.497206041100779D-02,    0.133883138296361D-01,    0.231230005548352D+00,
    0.460165444288643D-02,   -0.927044685932018D-02,   -0.708300443462230D-03,
   -0.406845937926961D-03,   -0.101001128911854D+00,    0.136198526298775D-02,
    0.420510616100892D-02,    0.113431228156719D-02,    0.327639980575682D-02,
    0.179086430775522D-03,   -0.276702469695833D-03,    0.546999953581675D-04,
   -0.103680825105983D-02,    0.292796288971087D-02,   -0.575704663870548D-05,
   -0.171953721715448D-03,   -0.255106420670373D-04,    0.138872300752576D-04,
   -0.506571735891878D-04,   -0.144509485730186D-01,    0.714811013243251D-04,
   -0.292416407045519D-03,   -0.127683250425914D-04,    0.787051111695746D-05,
   -0.197901154185876D-03,   -0.214678410799634D-15,   -0.512272618691003D-15,
    0.292093341991859D-15,    0.809959029860303D-15,   -0.323826391537584D-15,
    0.208926818127409D-15,   -0.474361915476430D-15,    0.101280111626391D+01,
    0.183085693587859D-15,    0.143714915922918D-15,    0.167743369263383D-15,
    0.453568471335158D-15,   -0.225408035239026D-15,   -0.136842640477275D-15,
   -0.286130110177415D-15,    0.929944169186792D-05,    0.101231386052846D+01,
    0.463433827192585D-17,    0.169462384319534D-15,   -0.367104385091903D-17,
   -0.194657240946518D-16,    0.518267289484396D-17,    0.325228810604001D-17,
    0.568557539405498D-17,    0.424115026153917D-03,   -0.222301220910309D-01,
   -0.103685905647810D-02,    0.299685128817983D-17,   -0.415363448971995D-17,
   -0.248814980356127D-17,   -0.359010966663270D-17,    0.243260152613893D-17,
   -0.191763911383372D-17,   -0.142054745176082D-17,   -0.142118178301077D-01,
   -0.141660588342217D-06,   -0.581004335416737D-05,    0.472476331719421D-02,
   -0.684256800158935D-17,   -0.175164334343539D-15,    0.356857789011518D-18,
    0.263508738087461D-17,    0.462326838529755D-18,    0.865640669908975D-18,
    0.149864159517822D-18,   -0.113143216735933D-06,   -0.142051424493856D-01,
    0.304551637576864D-03,    0.456182368299522D-07,    0.472237309331877D-02,
   -0.682209723384968D-17,   -0.130112727979557D-15,   -0.150624193312469D-18,
    0.686140894191823D-17,   -0.263422132551630D-18,   -0.977882690336238D-19,
   -0.907194661803738D-18,   -0.581066861578021D-05,    0.304551623825970D-03,
   -0.322285027046714D-03,    0.208048832535753D-05,   -0.109049447825070D-03,
   -0.248599921717408D-03,    0.367272484031616D-17,    0.693260088161712D-17,
   -0.498763005891538D-17,   -0.718360910258392D-17,    0.573355615972350D-17,
   -0.464071455497613D-17,    0.115320627526750D-17,   -0.293435142424074D-01,
   -0.241311046484434D-06,   -0.122972826429654D-04,    0.622172810254976D-02,
    0.562824980909066D-07,    0.262047923922053D-05,    0.120553568505691D-01,
   -0.179170147174219D-17,    0.297051191214399D-16,   -0.143504557266095D-17,
   -0.111845067917730D-16,    0.296252074670626D-17,    0.224756048138841D-17,
    0.410465880549496D-17,   -0.297939312314488D-06,   -0.293293868980729D-01,
    0.644533372693459D-03,    0.586332804756312D-07,    0.621871752546098D-02,
   -0.137351889546943D-03,    0.110600186889185D-06,    0.120495618171623D-01,
   -0.148325127979770D-17,   -0.465285404608218D-16,    0.235149820588671D-18,
    0.246617401523211D-17,   -0.171446124709870D-18,   -0.962115357978225D-19,
   -0.261324196672127D-18,   -0.122960409854946D-04,    0.644533397146366D-03,
    0.513950284173976D-04,    0.262042770955767D-05,   -0.137351891433571D-03,
   -0.424103635892834D-04,    0.504408786669929D-05,   -0.264387447215338D-03,
   -0.242820137305609D-05,    0.565817917371161D-18,   -0.102953615456855D-17,
   -0.125479728217565D-18,   -0.263706286692373D-17,   -0.731243499591132D-19,
    0.202313187024159D-18,   -0.854542828826579D-18,    0.557279057281628D-03,
    0.396669043626978D-08,    0.212423413431344D-06,   -0.722933502276029D-04,
   -0.630162313335677D-09,   -0.290841685548878D-07,    0.114736649778753D-03,
    0.125621982773414D-08,    0.539348051506489D-07,    0.225608477528462D-04,
    0.541321029313214D-18,   -0.131132047861083D-17,   -0.135688437812105D-19,
   -0.122407217612981D-17,   -0.886674049394835D-19,   -0.509808585897359D-19,
   -0.410860225147623D-18,    0.534813654565766D-08,    0.557035026434883D-03,
   -0.111334456739701D-04,   -0.645270012749265D-09,   -0.722599363013465D-04,
    0.152444712309839D-05,    0.110907506972168D-08,    0.114674683503754D-03,
   -0.282709431618504D-05,    0.273295662702620D-09,    0.225465280890087D-04,
   -0.360307693424876D-19,   -0.843944715360168D-17,    0.359924163569066D-19,
    0.632264017717242D-18,   -0.128063933309577D-19,   -0.144046612968627D-19,
    0.234351235726133D-19,    0.212393128412703D-06,   -0.111334467180319D-04,
    0.495215956941040D-04,   -0.290838386978079D-07,    0.152444725761998D-05,
   -0.276865769457650D-05,    0.539380302278080D-07,   -0.282709414467011D-05,
   -0.141972139213903D-04,    0.124640594165912D-07,   -0.653307588726283D-06,
   -0.723422168077083D-05,    0.484654928525443D-19,    0.577280109007885D-17,
   -0.197643060918334D-19,   -0.181833833913839D-18,    0.200635596331416D-19,
   -0.327849319735435D-20,    0.239177842537788D-19,   -0.246634934933942D-04,
   -0.224355354915484D-09,   -0.940996327777771D-08,    0.138338345925156D-04,
    0.119654707574491D-09,    0.545996107730692D-08,    0.225409963884073D-04,
    0.206838194418026D-09,    0.926210709044382D-08,    0.690039946937592D-05,
    0.670111679304934D-10,    0.305505735239838D-08,    0.328065905671426D-05,
   -0.387612028539100D-20,   -0.191604984848936D-18,   -0.292040400633303D-19,
   -0.219347388278420D-18,    0.957155102898328D-20,    0.315196572569831D-20,
   -0.436860785921720D-19,   -0.188320701816569D-09,   -0.246526821552227D-04,
    0.493246894500771D-06,    0.119783053341680D-09,    0.138275617738201D-04,
   -0.286185500640588D-06,    0.199340239430953D-09,    0.225303552779650D-04,
   -0.485480558742174D-06,    0.669634904512061D-10,    0.689688958551038D-05,
   -0.160131817969090D-06,    0.286390367695053D-10,    0.327915847901398D-05,
   -0.106346068932316D-18,    0.642200363796760D-18,   -0.515718504832983D-20,
   -0.247171378612944D-19,    0.940393834937175D-22,    0.100156524125680D-20,
    0.235975346618943D-20,   -0.941075326401933D-08,    0.493246861090874D-06,
   -0.216823162284402D-05,    0.545995819156449D-08,   -0.286185493779930D-06,
    0.781916870759984D-06,    0.926227141164869D-08,   -0.485480549887072D-06,
    0.399929385811995D-06,    0.305505838682391D-08,   -0.160131815549843D-06,
   -0.402651534142402D-06,    0.130612634308452D-08,   -0.684610216402393D-07,
    0.158391744784140D-06,   -0.382100362915697D-17,   -0.215395740960586D-16,
    0.522204248283389D-17,    0.149095582484742D-16,   -0.598427622280950D-17,
    0.384093166177955D-17,   -0.951843774975160D-17,    0.179650802586255D-01,
    0.147615473270286D-06,    0.750079847526635D-05,    0.109468125700638D-03,
    0.119086602177661D-08,    0.398551408118928D-07,    0.277950260575060D-03,
    0.255079876850884D-08,    0.115180472135145D-06,    0.274212379248074D-04,
    0.260034515950595D-09,    0.111694534530930D-07,    0.118845400413315D-05,
    0.107338862809884D-10,    0.469041518954649D-09,    0.374654679487482D-03,
    0.262802182924022D-17,   -0.243140797945011D-16,    0.320479569891166D-17,
    0.874769488025062D-17,   -0.427172488190144D-17,   -0.254951649474193D-17,
   -0.561825354016460D-17,    0.181303806917865D-06,    0.179564631927633D-01,
   -0.393137338222538D-03,    0.557222282222389D-09,    0.109422329090566D-03,
   -0.208938394835634D-05,    0.250028005327809D-08,    0.277817931816416D-03,
   -0.603724960494120D-05,    0.229798528964998D-09,    0.274084052227182D-04,
   -0.585467789333791D-06,    0.983561006478971D-11,    0.118791512208843D-05,
   -0.245854748086411D-07,    0.344541604874745D-08,    0.374474152662890D-03,
    0.727129045584216D-19,    0.359251501697709D-17,   -0.261838447874214D-18,
   -0.533477514103511D-18,    0.129158451298171D-18,    0.771213160851466D-19,
    0.899720935223343D-19,    0.750005980728627D-05,   -0.393137352653939D-03,
    0.354634738038117D-04,    0.398690334878597D-07,   -0.208938367169061D-05,
    0.141786502793000D-04,    0.115181577611098D-06,   -0.603724955007475D-05,
    0.261246162222940D-05,    0.111701163802482D-07,   -0.585467773543267D-06,
    0.720104039956243D-06,    0.469061216143125D-09,   -0.245854746014905D-07,
    0.671966555245145D-07,    0.157133376717279D-06,   -0.823619522196683D-05,
   -0.969325062227967D-06,   -0.156008208062107D-02,   -0.223352828365415D-01,
   -0.352271301133927D-05,    0.118950917507334D-02,   -0.490047992411423D-04,
   -0.159325949668532D-04,   -0.922845709964633D-04,    0.549406637083786D-17,
    0.315923946432657D-15,   -0.864369380537793D-17,   -0.992831750956466D-18,
   -0.244621477281897D-17,    0.681952567279360D-18,   -0.437857218654183D-19,
   -0.671438614949761D-17,    0.346749777438306D-18,   -0.724674481690564D-18,
   -0.957958367525871D-19,    0.789051347200016D-19,   -0.255550250862795D-19,
   -0.617586303403087D-19,    0.440423740574611D-21,   -0.800695528443750D-19,
    0.574976387900795D-17,   -0.224541082922123D-18,    0.158589682746501D-03,
    0.247913821238389D-07,    0.354931666079082D-06,    0.559798320935361D-10,
   -0.189025796301998D-07,    0.778738908377866D-09,    0.253186059957600D-09,
    0.146650124713797D-08,    0.220134747492699D-15,   -0.109165483653410D-15,
    0.152442519282041D-16,    0.322992513507538D-17,   -0.519145786254954D-18,
    0.499872116848066D-17,   -0.149236588233663D-16,    0.190464624339265D-16,
   -0.154044730592151D-16,    0.112099267529489D-18,    0.109676509143865D-17,
    0.686646046084512D-19,   -0.337368333536188D-21,    0.441966032833645D-19,
   -0.164057415844182D-20,    0.133720189771036D-16,   -0.389961060684230D-17,
    0.457970478053167D-17,   -0.625691779243027D-08,    0.946075823762897D-03,
    0.113064828083839D-05,    0.161871927045719D-04,    0.255303745638169D-08,
